_id,JUDET fără diacritice,Nume fără diacritice,Cine se ocupă?,Nume cu diacritice,"Nume cu diacritice, fără ""consiliul ...""",Tip,Site web,Cerere de ajutor pe site? (link),Pagină de Facebook,Cerere de ajutor pe Facebook? (link),Ceva de menționat?,Au cerut donații?,Adresa,lat,lng
108,Cluj,Spitalul Clinic de Urgent a pt Copii,I.M,Spitalul Clinic de Urgenţă pentru Copii Cluj-Napoca,Spitalul Clinic de Urgenţă pentru Copii Cluj-Napoca,specialitate,https://www.spitcocluj.ro/,nu,https://www.facebook.com/SpitalulClinicUrgentaCopiiCluj,nu,,FALSE,"Calea Moților 68, Cluj-Napoca 400000, Romania",46.7662063,23.5786345
120,Cluj,Institutul Clinic de Urologie si Transplant Renal,I.M,Institutul Clinic de Urologie si Transplant Renal,Institutul Clinic de Urologie si Transplant Renal,specialitate,https://renaltransplant.ro,nu,https://www.facebook.com/sustinetiICUTR/,nu,,FALSE,"Strada Clinicilor 2, Cluj-Napoca 400000, Romania",46.7665952,23.5845457
126,Cluj,Institutul Inimii de Urgenta pentru Boli Cardiovasculare N. Stancioiu,I.M,Institutul Inimii de Urgenţă pentru Boli Cardiovasculare “Niculae Stăncioiu”,Institutul Inimii de Urgenţă pentru Boli Cardiovasculare “Niculae Stăncioiu”,specialitate,http://institutulinimii.ro/,nu,https://www.facebook.com/Institutul-Inimii-The-Heart-Institute-Cluj-126147117544266/,nu,,FALSE,"Calea Moților 19-21, Cluj-Napoca 400001, Romania",46.7667756,23.5833312
134,Cluj,Institutul Oncologic prof. dr. I. Chiricuta,I.M,Institutul Oncologic prof. dr. I. Chiricuta,Institutul Oncologic prof. dr. I. Chiricuta,specialitate,http://www.iocn.ro,http://www.iocn.ro/Noutati/Impreuna-in-lupta-cu-COVID19-Informatii-sponsorizare--eID977.html?fbclid=IwAR3YGMUOU5-wmaTsvIyY0Jt1WL2XImoNMerf_Rd_VXm9YNYNWLc4zimg0fo,https://www.facebook.com/iocncluj/,https://www.facebook.com/iocncluj/posts/3062348977157373?__xts__[0]=68.ARDBRPtyQGRKbqu1tNeti_owlDu2-lLjZhIBTuWgazE0uH9zFLwEayAQvV5OVr6PztIzfTJnWc1gT9QiJzySfdY8rnkyu_TCBMGOEvZOtm5N7qTV1Nm0rq-Fl3vxGLK_2n4s5mZ-A6VGcYt7ioJQXG1Ydnx8SbIGlqx5dS2tbUThowEyBdBV4cZvddlhr1iQrIJO1dH9v85b9zblz9BKo8Nsw5xf9PaK37jEd-GduKkL5Rl8wm-0XaC4KuVuaGFVfXXiOX5t48jt0n8DcfhbXzNz2Zrh6hdUzOV3W6w07Sfi8GkMWBKyykr6XCD82gPFHEUHCL_u5R0382hchId6SSjqDSwP&__tn__=-R,,TRUE,"Strada Republicii 34-36, Cluj-Napoca 400015, Romania",46.7634268,23.5874077
135,Cluj,Institutul Regional de Gastroenterologie-Hepatologie Prof. dr. Octavian Fodor Cluj,I.M,Institutul Regional de Gastroenterologie-Hepatologie Prof. dr. Octavian Fodor Cluj,Institutul Regional de Gastroenterologie-Hepatologie Prof. dr. Octavian Fodor Cluj,specialitate,https://www.irgh.ro,nu,https://www.facebook.com/pages/Institutul-Regional-de-Gastroenterologie-Hepatologie-Octavian-Fodor/158565374204671,nu,spital in carantina,FALSE,"Strada Croitorilor 19, Cluj-Napoca 400000, Romania",46.7761376,23.5923804
172,Cluj,Spitalul Municipal Campia Turzii Consiliul Local Campia Turzii,I.M,Spitalul Municipal Campia Turzii ,Spitalul Municipal Campia Turzii ,orășenesc,http://www.spitalulcampiaturzii.ro,nu,nu,nu,,FALSE,"Strada Avram Iancu 33, Câmpia Turzii 405100, Romania",46.54673,23.88188
180,Cluj,Spitalul Municipal Dej Consiliul Local Dej,I.M,Spitalul Municipal Dej Consiliul Local Dej,Spitalul Municipal Dej ,orășenesc,http://www.spitaldej.ro/,http://www.spitaldej.ro/,https://www.facebook.com/pages/Spitalul-Municipal-Dej/360367417733930?ref=br_rs,nu,,TRUE,"Strada 1 Mai 14-16, Dej 405200, Romania",47.1418522,23.8819584
191,Cluj,Spitalul Municipal Gherla Consiliul Local Gherla,I.M,Spitalul Municipal Gherla ,Spitalul Municipal Gherla ,orășenesc,http://www.spitalgherla.ro/,nu,https://www.facebook.com/spitalgherla/,nu,,FALSE,"Strada Horea 2, Gherla 405300, Romania",47.02471,23.9048599
208,Cluj,Spitalul Municipal Turda Consiliul Local Turda,I.M,Spitalul Municipal Turda ,Spitalul Municipal Turda ,orășenesc,http://spitalturda.ro/,nu,https://www.facebook.com/Spitalul-Municipal-Turda-499925500508389/,nu,,FALSE,"Strada Andrei Mureşanu 12-16, Turda, Romania",46.5793923,23.7773675
224,Cluj,Spitalul Orasenesc Huedin Consiliul Local Huedin,I.M,Spitalul Orășenesc Huedin,Spitalul Orășenesc Huedin,orășenesc,http://www.spitalulhuedin.ro/,http://www.spitalulhuedin.ro/donatii-spital,,,,TRUE,"Huedin, Jud. Cluj, Str. Spitalului nr. 42., Huedin 405400, Romania",46.8627109,23.0154832
304,Cluj,Spitalul de Boli Psihice Cronice Borsa Consiliul Judetean Cluj,I.M,Spitalul de Boli Psihice Cronice Borsa ,Spitalul de Boli Psihice Cronice Borsa ,specialitate,https://www.spitalpsihiatrieborsa.ro/,nu,https://www.facebook.com/Spitalul-de-Boli-Psihice-Cronice-Borsa-Cluj-512896175540541/?__tn__=%2Cd%2CP-R&eid=ARBuU8Hp8lfmXthJ98Mv4lSdNPIrrBz5k652d5_5oW1XbWwxlmx40IXydBzkOEDTYFS61856s46S8Kh4,https://www.facebook.com/512896175540541/photos/p.1519103311586484/1519103311586484/?type=1&theater,,TRUE,"Str. Principala, 88, Com. Borsa, Cluj, Borșa 407110, Romania",46.93328,23.6580231
8,Constanta,Spitalul Clinic Judetean de Urgenta Constanta Consiliul Judetean Constanta,I.M,Spitalul Clinic Județean de Urgenta Constanta ,Spitalul Clinic Județean de Urgenta Constanta ,orășenesc,http://www.spitalulconstanta.ro/,nu,https://www.facebook.com/scjuconstanta/,nu,,FALSE,"Bulevardul Tomis 145, Constanța 900591, Romania",44.186097,28.6424088
27,Constanta,Spitalul Clinic de Pneumoftiziologie Constanta Consiliul Judetean Constanta,I.M,Spitalul Clinic de Pneumoftiziologie Constanta,Spitalul Clinic de Pneumoftiziologie Constanta,specialitate,http://pneumoconstanta.ro/,nu,,nu,,FALSE,"Strada Santinelei nr. 40, Constanța, Romania",44.2309822,28.6073483
82,Constanta,Spitalul Municipal Medgidia Consiliul Local Medgidia,I.M,Spitalul Municipal Medgidia ,Spitalul Municipal Medgidia ,orășenesc,http://www.spitalmedgidia.ro/,nu,https://www.facebook.com/pages/Spitalul-Municipal-Medgidia/1868486196582502,nu,,FALSE,"Strada Ion Creangă 18, Medgidia 905600, Romania",44.2397168,28.2721406
90,Constanta,Spitalul Clinic de Boli Infectioase Constanta Consiliul Local Constanta,I.M,Spitalul Clinic de Boli Infecțioase Constanta,Spitalul Clinic de Boli Infecțioase Constanta,specialitate,https://infectioaseconstanta.ro/,nu,https://www.facebook.com/Spitalul-Clinic-de-Boli-Infectioase-Constanta-171522312940320/,https://www.facebook.com/171522312940320/photos/a.631865766905970/2936256753133515/?type=3&theater,,TRUE,"Bulevardul Ferdinand 100, Constanța 900178, Romania",44.1715855,28.6378765
107,Constanta,"Spitalul Clinic de Recuperare, Medicina Fizica si Balneologie Eforie Nord",I.M,"Spitalul Clinic de Recuperare, Medicina Fizica si Balneologie Eforie Nord","Spitalul Clinic de Recuperare, Medicina Fizica si Balneologie Eforie Nord",specialitate,http://efosan.ro/,nu,,,,TRUE,"ALEEA SPECIALA NR.1, Bulevardul Republicii, Eforie Nord 905350, Romania",44.0678445,28.6341118
194,Constanta,Spitalul Municipal Mangalia Consiliul Local Medgidia,I.M,Spitalul Municipal Mangalia,Spitalul Municipal Mangalia,orășenesc,http://www.spitalul-mangalia.ro/,nu,http://www.spitalul-mangalia.ro/,nu,,FALSE,"Strada Rozelor 2, Mangalia 905500, Romania",43.8194296,28.5878097
265,Constanta,Spitalul Orasenesc Cernavoda Consiliul Local Cernavoda,I.M,Spitalul Orășenesc Cernavoda ,Spitalul Orășenesc Cernavoda ,orășenesc,http://www.spitalul-cernavoda.ro/,nu,https://www.facebook.com/pages/Spitalul-Or%C4%83%C8%99enesc-Cernavod%C3%A0/827050517448603,nu,,FALSE,"Strada Gheorghe Doja 1A, Cernavodă 905200, Romania",44.3416647,28.0443781
272,Constanta,Spitalul Orasenesc Harsova Consiliul Local Harsova,I.M,Spitalul Orășenesc Harsova ,Spitalul Orășenesc Harsova ,orășenesc,https://spitalharsova.ro/,nu,https://www.facebook.com/spitalorasenesc.harsova?fref=search&__tn__=%2Cd%2CP-R&eid=ARCeaCwByndv4dE01n5SxMbEFIZENzWhbW9EX5YYuPzaeeCQVeQCoUfMHA1yJGt7gdN1OrNQlEmZCOPl,https://www.facebook.com/photo.php?fbid=805913059931054&set=a.458409904681373&type=3&theater,,TRUE,"Strada Vadului 76, Hârșova 905400, Romania",44.6912779,27.9522938
289,Constanta,Sanatoriul Balnear si de Recuperare Mangalia,I.M,Sanatoriul Balnear si de Recuperare Mangalia,Sanatoriul Balnear si de Recuperare Mangalia,altceva,https://www.balnear.net/,nu,https://www.facebook.com/www.balnear.net/?__tn__=%2Cd%2CP-R&eid=ARBoSH-kKKcsX1_oANpJgCBXl75a4SW8HJXDa7WB542-QVx2vvgtmu9sX28FJOTLQRFOAVJNRqees7vz,nu,,FALSE,"Strada Mircea cel Bătrân 2, Mangalia 905500, Romania",43.8103099,28.5841565
290,Constanta,Sanatoriul Balnear si de Recuperare Techirghiol,I.M,Sanatoriul Balnear si de Recuperare Techirghiol,Sanatoriul Balnear si de Recuperare Techirghiol,altceva,https://sbtghiol.ro/,nu,https://www.facebook.com/Sanatoriul-Balnear-si-de-Recuperare-Techirghiol-489817967696029/,nu,,FALSE,"Strada Victor Climescu 34-40, Techirghiol 906100, Romania",44.0494688,28.6053089
311,Constanta,"Spitalul de Ortopedie, Traumatologie si Recuperare Medicala Eforie Sud Consiliul Judetean Constanta",I.M,"Spitalul de Ortopedie, Traumatologie si Recuperare Medicala Eforie Sud ","Spitalul de Ortopedie, Traumatologie si Recuperare Medicala Eforie Sud ",specialitate,nu,nu,,,,TRUE,"Bulevardul Republicii 7, Eforie Sud 905360, Romania",44.0405085,28.6465693
42,Covasna,Spitalul Judetean de Urgenta Dr. Fogolyan Kristof Sfantu Gheorghe Consiliul Judetean Covasna,hana,Spitalul Județean Fogolyán Kristóf,Spitalul Județean Fogolyán Kristóf,județean,http://spitfog.ro/,nu,https://www.facebook.com/SpitFog/,nu,,FALSE,"Strada Stadionului 1-3, Sfântu Gheorghe 520064, Romania",45.8642327,25.7799072
206,Covasna,Spitalul Municipal Targu Secuiesc Consiliul Local Targu Secuiesc,hana,Spitalul Municipal Târgu Secuiesc,Spitalul Municipal Târgu Secuiesc,orășenesc,https://www.spitaltgsecuiesc.ro/ro/,nu,https://www.facebook.com/kezdikorhaz,https://www.facebook.com/kezdikorhaz/posts/1072528153116521,,TRUE,"Strada Fabricilor 2A, Târgu Secuiesc 525400, Romania",45.9975597,26.1403504
263,Covasna,Spitalul Orasenesc Baraolt Consiliul Local Baraolt,hana,Spitalul Orășenesc Baraolt,Spitalul Orășenesc Baraolt,orășenesc,http://spitbar.ro/,nu,nu,nu,pagina neoficiala de Facebook,FALSE,"Strada Kossuth Lajos 202, Baraolt 525100, Romania",46.072482,25.591766
306,Covasna,Spitalul de Cardiologie Covasna,hana,Spitalul De Recuperare Cardiovasculara Dr Benedek Geza Covasna,Spitalul De Recuperare Cardiovasculara Dr Benedek Geza Covasna,specialitate,http://ro.cardiologie-covasna.ro/index.php/en,nu,https://www.facebook.com/covasnacardiologie/,nu,,FALSE,"Strada Mihai Eminescu 160, Covasna 525200, Romania",45.8452752,26.2097534
51,Dambovita,Spitalul Judetean de Urgenta Targoviste Consiliul Judetean Dambovita,hana,Spitalul Județean de Urgența Târgovişte,Spitalul Județean de Urgența Târgovişte,județean,https://spitaldb.ro/,nu,https://www.facebook.com/spitaldb/,nu,,FALSE,"Tudor Vladimirescu 48, Târgoviște, Romania",44.9227388,25.4501443
196,Dambovita,Spitalul Municipal Moreni Consiliul Local Moreni,hana,Spitalul Municipal Moreni,Spitalul Municipal Moreni,orășenesc,https://www.spitalmoreni.ro/,nu,nu,nu,pagina neoficiala de Facebook,FALSE,"Bulevardul 22 Decembrie 1989 18, Moreni 135300, Romania",44.9776272,25.646625
220,Dambovita,Spitalul Orasenesc Gaesti Consiliul Local Gaesti,hana,Spitalul Orăşenesc Găeşti,Spitalul Orăşenesc Găeşti,orășenesc,http://spitalgaesti.ro/,nu,nu,nu,pagina neoficiala de Facebook,FALSE,"Strada 13 Decembrie 170, Găești 135200, Romania",44.7141435,25.3385828
233,Dambovita,Spitalul Orasenesc Pucioasa Consiliul Local Pucioasa,hana,Spitalul Orăşenesc Pucioasa,Spitalul Orăşenesc Pucioasa,orășenesc,http://spitalpucioasa.ro/,nu,nu,nu,,FALSE,"Strada Republicii 125, Pucioasa 135400, Romania",45.0751356,25.4348698
31,Dolj,Spitalul Clinic Judetean de Urgenta Craiova,TA,Spitalul Clinic Județean de Urgenta Craiova,Spitalul Clinic Județean de Urgenta Craiova,județean,http://www.scjuc.ro/,nu,https://www.facebook.com/pages/Spitalul-Jude%C8%9Bean-De-Urgen%C8%9B%C4%83-Craiova/1887465907946435,Neoficial au nevoie de viziere. A scris cineva pe pagina,pagina neoficiala de Facebook,TRUE,"Strada Tabaci 1, Craiova 200642, Romania",44.305522,23.7926289
117,Dolj,Spitalul Clinic de Boli Infectioase si Pneumoftiziologie Craiova babes Consiliul Local Craiova,TA,Spitalul Clinic de Boli Infecțioase si Pneumoftiziologie Craiova babes,Spitalul Clinic de Boli Infecțioase si Pneumoftiziologie Craiova babes,specialitate,http://www.vbabes-cv.ro/,nu,https://www.facebook.com/SpitalulVictorBabesCraiova/?ref=br_rs,,,TRUE,"Calea București 126, Craiova 200515, Romania",44.3143065,23.8249184
118,Dolj,Spitalul Clinic de Neuropsihiatrie Craiova Consiliul Local Craiova,TA,Spitalul Clinic de Neuropsihiatrie Craiova,Spitalul Clinic de Neuropsihiatrie Craiova,specialitate,https://www.scnpc.ro/,nu,nu,nu,,FALSE,"Calea București 99, Craiova 200473, Romania",44.317577,23.8163804
157,Dolj,Spitalul Clinic Municipal Filantropia Craiova Consiliul Local Craiova,TA,Spitalul Clinic Municipal Filantropia Craiova,Spitalul Clinic Municipal Filantropia Craiova,orășenesc,https://www.filantropia.ro/,da e text pe home page cu link-uri : filantropia.ro/continut/informatii_publice/Contract_sponsorizare.pdf,https://www.facebook.com/Spitalul-Clinic-Municipal-Filantropia-Craiova-312465592665308/?ref=br_rs,nu,,TRUE,"Strada Filantropiei 1, Craiova 200143, Romania",44.3222824,23.7913818
168,Dolj,Spitalul Municipal Bailesti Consiliul Local Bailesti,TA,Spitalul Municipal Bailesti ,Spitalul Municipal Bailesti ,orășenesc,http://spitalbailesti.ro/web/,nu,https://www.facebook.com/Spitalul-MunicipalProfDrIrinel-PopescuBailesti-300268153498059/,nu,pagina neoficiala de Facebook,FALSE,"Strada Victoriei 18A, Băilești 205100, Romania",44.029512,23.3496234
171,Dolj,Spitalul Municipal Calafat Consiliul Local Calafat,TA,Spitalul Municipal Calafat ,Spitalul Municipal Calafat ,orășenesc,https://spitalcalafat.ro/,nu,https://www.facebook.com/pages/Spitalul-Municipal-Calafat-Urgen%C8%9Be/288582228756190?ref=br_rs,nu,pagina neoficiala de Facebook,FALSE,"Calafat 205200, Romania",43.994036,22.9436486
219,Dolj,Spitalul Orasenesc Filiasi Consiliul Local Filiasi,TA,Spitalul Orășenesc Filiasi,Spitalul Orășenesc Filiasi,orășenesc,http://www.spitalulfiliasi.ro/,nu,nu,nu,,FALSE,"Bulevardul Racoțeanu 200, Filiași 205300, Romania",44.5582961,23.5027638
236,Dolj,Spitalul Orasenesc Segarcea Consiliul Local Segarcea,TA,Spitalul Orășenesc Segarcea,Spitalul Orășenesc Segarcea,orășenesc,https://www.spitalsegarcea.ro/,nu,https://www.facebook.com/Spitalul-Orasenesc-Segarcea-secretariat-231583436997607/,nu,pagina neoficiala de Facebook,FALSE,"Strada Unirii 50, Segarcea, Romania",44.0996321,23.743502
260,Dolj,Spitalul Orasenesc Asezamintele Brancovenesti Dabuleni Consiliul Judetean Dolj,TA,Spitalul Orășenesc Asezamintele Brancovenesti Dabuleni,Spitalul Orășenesc Asezamintele Brancovenesti Dabuleni,orășenesc,http://www.spitalulorasenescdabuleni.ro/,nu,https://www.facebook.com/SpitalDabuleni/,nu le-ar strica materiale de protectie https://www.facebook.com/SpitalDabuleni/posts/2655587624552273?__tn__=K-R,,TRUE,"Strada Unirii 13, Dăbuleni 207220, Romania",43.8011926,24.094187
326,Dolj,Spitalul de Pneumoftiziologie Leamna Consiliul Judetean Dolj,TA,Spitalul de Pneumoftiziologie Leamna,Spitalul de Pneumoftiziologie Leamna,specialitate,http://spital.leamna.ro/,nu,nu,nu,,FALSE,"DJ552E, Leamna de Sus 207129, Romania",44.303857,23.7014734
348,Dolj,Spitalul de Psihiatrie Poiana Mare,TA,Spitalul de Psihiatrie Poiana Mare,Spitalul de Psihiatrie Poiana Mare,,http://www.spitalpoianamare.ro/,nu,https://www.facebook.com/pages/Spitalul-de-Psihiatrie/2391645821118819,nu,pagina neoficiala de Facebook,FALSE,"Strada Gării 40, Poiana Mare 207470, Romania",43.9336682,23.0682957
32,Galati,Spitalul Clinic Judetean de Urgenta Sf. Apostol Andrei Consiliul Judetean Galati,AM,Spitalul Clinic de Urgenta Galati,Spitalul Clinic de Urgenta Galati,specialitate,https://www.spitalulurgentagalati.ro/,NU,https://www.facebook.com/pages/Spitalul-De-Urgenta-Sf-Apostol-Andrei-Galati/527505563967203,NU,,FALSE,"Strada Brăilei 177, Galați 800578, Romania",45.4198282,28.0189584
111,Galati,Spitalul Clinic de Urgenta pentru Copii Sf. Ioan Galati Consiliul Local Galati,TA,Spitalul Clinic de Urgenta pentru Copii Sf. Ioan Galati,Spitalul Clinic de Urgenta pentru Copii Sf. Ioan Galati,specialitate,http://spcopgalati.ro/,nu,https://www.facebook.com/pages/Spitalul-de-copii-Sf-Ioan-Galati/204665862923531?ref=br_rs,nu,pagina neoficiala de Facebook,FALSE,"Strada Constructorilor 7, Galați 800402, Romania",45.430203,28.02752
167,Galati,Spitalul Municipal Anton Cincu Tecuci Consiliul Local Tecuci,TA,Spitalul Municipal Anton Cincu Tecuci,Spitalul Municipal Anton Cincu Tecuci,orășenesc,https://spital-tecuci.blogspot.com/,da https://spital-tecuci.blogspot.com/2020/03/dragi-tecuceni.html,https://www.facebook.com/Spitalul-Municipal-Anton-CINCU-111235100349657/,da https://www.facebook.com/permalink.php?story_fbid=156678835805283&id=111235100349657,,TRUE,"Strada Costache Conachi 35, Tecuci 805300, Romania",45.847375,27.436969
281,Galati,Spitalul Orasenesc Targu Bujor Consiliul Local Targu Bujor,TA,Spitalul Orășenesc Targu Bujor ,Spitalul Orășenesc Targu Bujor ,orășenesc,https://www.spitaltgbujor.ro/,nu,nu,nu,,FALSE,"DJ242 97, Târgu Bujor 805200, Romania",45.8693952,27.9126741
301,Galati,Spitalul de Boli Infectioase Galati Consiliul Judetean Galati,TA,Spitalul de Boli Infecțioase Galati,Spitalul de Boli Infecțioase Galati,specialitate,https://www.sbigl.ro/,nu,https://www.facebook.com/pages/Spitalul-De-Boli-Infectioase-Galati/744156779105477,nu,pagina neoficiala de Facebook,FALSE,"Strada Traian 393, Galați, Romania",45.4655223,28.0344642
308,Galati,Spitalul de Obstetrica-Ginecologie Galati Consiliul Local Galati,TA,Spitalul de Obstetrica-Ginecologie Galati,Spitalul de Obstetrica-Ginecologie Galati,specialitate,https://www.maternitategl.ro/,nu,https://www.facebook.com/pages/Spitalul-Clinic-Buna-Vestire-Obstetrica-Ginecologie-Gala%C8%9Bi/536587746681329,nu,pagina neoficiala de Facebook,FALSE,"Strada Nicolae Alexandrescu 99, Galați, Romania",45.4446076,28.04378
324,Galati,Spitalul de Pneumoftiziologie Galati Consiliul Judetean Galati,TA,Spitalul de Pneumoftiziologie Galati,Spitalul de Pneumoftiziologie Galati,specialitate,https://pneumogalati.ro/,nu,nu,nu,,FALSE,"Strada Științei 117, Galați 800170, Romania",45.4563183,28.046508
343,Galati,Spitalul de Psihiatrie Elisabeta Doamna Galati Consiliul Local Galati,TA,Spitalul de Psihiatrie Elisabeta Doamna Galati,Spitalul de Psihiatrie Elisabeta Doamna Galati,specialitate,http://www.spitalpsihiatrie-galati.ro/,nu,nu,nu,,FALSE,"Strada Traian 290, Galați 800179, Romania",45.4593428,28.0389539
71,Giurgiu,Spitalul Judetean de Urgenta Giurgiu Consiliul Judetean Giurgiu,hana,Spitalul Județean de Urgența Giurgiu,Spitalul Județean de Urgența Giurgiu,județean,https://www.spitalgiurgiu.ro/,nu,nu,nu,pagina neoficiala de Facebook,FALSE,"Bulevardul București 82, Giurgiu, Romania",43.8979455,25.9694065
213,Giurgiu,Spitalul Orasenesc Bolintin-Vale Consiliul Local Bolintin-Vale,hana,Spitalul Orăşenesc Bolintin Vale,Spitalul Orăşenesc Bolintin Vale,orășenesc,http://spitalulbolintin.ro/,nu,nu,nu,,FALSE,"Strada Republicii 5, Bolintin-Vale 085100, Romania",44.4536483,25.8210598
325,Giurgiu,Spitalul de Pneumoftiziologie Izvoru Consiliul Judetean Giurgiu,hana,Spitalul de Pneumoftiziologie Izvoru,Spitalul de Pneumoftiziologie Izvoru,specialitate,https://spital-izvoru.ro/,nu,nu,nu,,FALSE,"str. Principala, nr. 66, sat Izvoru, com. Vanatorii Mici, jud. Giurgiu, Cod postal, Izvoru 087253, Romania",44.5121952,25.5367493
52,Gorj,Spitalul Judetean de Urgenta Targu Jiu Consiliul Judetean Gorj,AM,Spitalul de Urgenta Targu Jiu,Spitalul de Urgenta Targu Jiu,specialitate,https://www.spitalgorj.ro/,http://www.spitalgorj.ro/anunturi/Campanie%20de%20strangere%20de%20fonduri%20din%20donatii%2023mar2020.pdf,https://www.facebook.com/Spitalul-Judetean-de-Urgenta-Targu-Jiu-367558353602439/,,au nevoie de echipament de protectie,TRUE,"Strada Alexandru Ioan Cuza 1, Târgu Jiu 210140, Romania",45.0354451,23.2789485
85,Gorj,Spitalul Orasenesc Targu Carbunesti Consiliul Local Targu Carbunesti,TA,Spitalul Orășenesc Targu Carbunesti,Spitalul Orășenesc Targu Carbunesti,orășenesc,https://spitalcarbunesti.ro/conducerea-spitalului/,da https://spitalcarbunesti.ro/materiale%20informative/Campanie%20strangere%20fonduri%2027.03.2020.pdf,nu,nu,,TRUE,"Strada Eroilor 5, Târgu Cărbunești 215500, Romania",44.9624796,23.5137762
229,Gorj,Spitalul Orasenesc Novaci Consiliul Local Novaci,TA,Spitalul Orășenesc Novaci,Spitalul Orășenesc Novaci,orășenesc,http://www.spitalnovaci.ro/,nu,nu,nu,,FALSE,"Strada Gruiului 1, Novaci 215300, Romania",45.1734738,23.6616532
241,Gorj,Spitalul Orasenesc Turceni Consiliul Local Turceni,TA,Spitalul Orășenesc Turceni ,Spitalul Orășenesc Turceni ,orășenesc,http://www.spitalturceni.ro/,nu,https://www.facebook.com/pages/Spitalul-Or%C4%83%C8%99enesc-Turceni/,nu,pagina neoficiala de Facebook,FALSE,"Strada Sănătăţii 1, Turceni 217520, Romania",44.6810758,23.3700708
253,Gorj,Spitalul Municipal Motru Consiliul Local Motru,TA,Spitalul Municipal Motru,Spitalul Municipal Motru,orășenesc,https://www.spitalmotru.ro/Organizare,nu,https://www.facebook.com/pages/Spitalul-Municipal-Motru-Gorj/,nu,pagina neoficiala de Facebook,FALSE,"Aleea Doctor Carol Davilla nr. 4, Motru 215200, Romania",44.8037102,22.9740933
280,Gorj,Spitalul Orasenesc Sf. Stefan Rovinari Consiliul Local Rovinari,TA,Spitalul Orășenesc Sf. Stefan Rovinari ,Spitalul Orășenesc Sf. Stefan Rovinari ,orășenesc,http://www.spitalrovinari.ro/,nu,https://www.facebook.com/spitalrovinari/?ref=br_rs,https://www.facebook.com/spitalrovinari/posts/128643885369046,Echipament de protectie. Ei au facut apel la atelierele de croitorie,TRUE,"Strada Jiului 1, Rovinari 215400, Romania",44.8989855,23.1629923
330,Gorj,Spitalul de Pneumoftiziologie Runcu Consiliul Judetean Gorj,TA,Spitalul de Pneumoftiziologie Runcu,Spitalul de Pneumoftiziologie Runcu,specialitate,https://spitaltv.ro/Home/index.php,nu,nu,nu,,FALSE,"Dobrița 217393, Romania",45.1661841,23.2083553
372,Gorj,Spitalul Orasenesc Bumbesti-Jiu Consiliul Local al Orasului Bumbesti-Jiu,TA,Spitalul Orășenesc Bumbesti-Jiu ,Spitalul Orășenesc Bumbesti-Jiu ,orășenesc,http://www.spitalbumbesti-jiu.ro/conducere.html,nu,https://www.facebook.com/pg/Spitalul-Orasenesc-Bumbesti-Jiu-510113862458405/,nu,,FALSE,"Strada Zorilor 1, Bumbești-Jiu 215100, Romania",45.1804535,23.3790638
43,Harghita,Spitalul Judetean de Urgenta Miercurea-Ciuc Consiliul Judetean Harghita,hana,Spitalul Județean de Urgență Miercurea Ciuc,Spitalul Județean de Urgență Miercurea Ciuc,județean,http://spitalmciuc.ro/index.php/ro,"nu cer, dar sunt dispusi sa primeasca dupa o discutie preliminara ",https://www.facebook.com/pages/Spitalul-Judetean-Miercurea-Ciuc/254345264607785,nu,"În legătură cu eventualele donații se pot purta discuții cu Biroul de Management și Inovații a spitalului, la numărul de telefon 0758 117655 și în e-mail, pe adresa beataspitalmciuc@gmail.com.",TRUE,"Strada Doctor Dénes László 2, Miercurea Ciuc 530173, Romania",46.3485614,25.8078583
83,Harghita,Spitalul Municipal Odorheiu Secuiesc Consiliul Local Odorheiu Secuiesc,hana,Spitalul Municipal Odorheiu Secuiesc,Spitalul Municipal Odorheiu Secuiesc,orășenesc,http://spitalodorhei.ro/,nu  ,nu,nu,,TRUE,"Strada Bethlen Gábor 72, Odorheiu Secuiesc 535600, Romania",46.3073644,25.3003355
190,Harghita,Spitalul Municipal Gheorghieni Consiliul Local Gheorghieni,hana,Spitalul Municipal Gheorgheni,Spitalul Municipal Gheorgheni,orășenesc,http://www.spitalgh.ro/index.php,nu,nu,nu,,FALSE,"Bulevardul Lacu Rosu 16, Gheorgheni 535500, Romania",46.7234873,25.6022926
207,Harghita,Spitalul Municipal Toplita Consiliul Local Toplita,hana,Spitalul Municipal Toplița,Spitalul Municipal Toplița,orășenesc,nu,nu,nu,nu,,FALSE,"Strada Victor Babeș 26, Toplița 535700, Romania",46.9222858,25.3562436
355,Harghita,Spitalul de Psihiatrie Tulghes Consiliul Judetean Harghita,hana,SPITALUL DE PSIHIATRIE TULGHEȘ,SPITALUL DE PSIHIATRIE TULGHEȘ,specialitate,http://psihiatrietulghes.ro/,nu,nu,nu,,FALSE,"Tulgheș 537330, Romania",46.9592614,25.7602502
64,Hunedoara,Spitalul de Urgenta Petrosani Consiliul Local Petrosani,D.C,Spitalul de Urgență Petroșani,Spitalul de Urgență Petroșani,specialitate,https://www.spu-petrosani.ro/,nu,nu,nu,au primit ceva echipamente de la Daruieste Viata https://www.facebook.com/daruiesteviata.ro/posts/1759838544171817,FALSE,"Strada 1 Decembrie 1917 137A, Petroșani 332058, Romania",45.4075904,23.376411
